t,a0,a1,a2,a3,a4,a5,a6,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,qd0,qd1,qd2,qd3,qd4,qd5,qd6,qd7,qd8,qd9,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9
1.6666666666666667,135.4136962890625,-24.536334991455078,70.77825927734375,8.264748573303223,-106.21053314208984,-64.78285217285156,-36.46393966674805,0.07894206792116165,0.2597840428352356,1.8945451974868774,0.14027494192123413,0.7946021556854248,-0.16242150962352753,-0.00736166350543499,0.2917839288711548,1.5415078280511807e-07,0.00021462612494360656,-0.25575441122055054,-0.20138435065746307,-0.1182670071721077,1.3047415018081665,-0.7906032800674438,-1.0125908851623535,1.7349143028259277,0.2609890103340149,1.9384151697158813,0.26098334789276123,-7.903645992279053,-33.144466400146484,-21.468223571777344,2.928032875061035,-0.6563488245010376,0.01444721594452858,0.0,0.0,0.0,0.0
1.8333333333333333,156.66038513183594,-0.25297120213508606,-8.719892501831055,-53.17061996459961,-80.19986724853516,-11.604402542114258,-74.99665069580078,0.0208315197378397,0.23127944767475128,1.8774118423461914,0.2683453857898712,0.6539088487625122,-0.1935640424489975,-0.007407046854496002,0.29223403334617615,1.4679714865906135e-07,0.00023192347725853324,-0.25880467891693115,-0.01681561954319477,-0.03054874576628208,0.07580247521400452,-1.0981590747833252,-0.1770814061164856,1.5895850658416748,0.4216170907020569,1.784743309020996,0.4216209650039673,2.6291215419769287,-23.521343231201172,-16.30722427368164,2.247166872024536,-0.8249043822288513,0.008076898753643036,0.0,0.0,0.0,0.0
2.0,155.09576416015625,-1.6859102249145508,-25.37516212463379,-43.11858367919922,-11.347107887268066,30.7707576751709,-94.81098937988281,0.051258936524391174,0.2794704735279083,1.890459656715393,0.16652154922485352,0.3980993628501892,-0.07162785530090332,-0.007622437085956335,0.2927355468273163,1.6709749672827456e-07,0.00024339475203305483,0.33892229199409485,0.5132423639297485,0.07278677076101303,-1.0160131454467773,-1.5966970920562744,0.38000479340553284,1.6698564291000366,0.6294822692871094,1.85813307762146,0.6294867396354675,-3.361694574356079,-30.88123321533203,-21.051525115966797,2.980441093444824,-1.727656602859497,0.0044896891340613365,0.0,0.0,0.0,0.0
2.1666666666666665,143.5065155029297,3.6734323501586914,-18.666555404663086,-7.391218662261963,48.53924560546875,23.7189884185791,-98.5791244506836,0.0901842936873436,0.39331912994384766,1.8598592281341553,-0.04689241200685501,0.22277109324932098,0.011229355819523335,-0.00756789231672883,0.2926500141620636,1.4258763769703364e-07,0.00023381620121654123,0.12719736993312836,0.7916206121444702,-0.4963659346103668,-1.4425612688064575,-0.25725963711738586,0.049066513776779175,1.6536998748779297,0.6238246560096741,1.8444888591766357,0.6238269805908203,-0.13218790292739868,-38.651275634765625,-21.92327880859375,2.9555699825286865,-2.1552586555480957,0.007636344060301781,0.0,0.0,0.0,0.0
2.3333333333333335,97.88438415527344,-2.422471046447754,6.630833625793457,16.291507720947266,68.89688873291016,-5.877678394317627,-86.1365966796875,0.0810336247086525,0.511418879032135,1.7369459867477417,0.028573771938681602,0.2792377769947052,-0.08365502208471298,-0.007324701640754938,0.33877044916152954,1.7345696790016518e-07,0.00028571943403221667,-0.22679759562015533,0.46998512744903564,-1.1259700059890747,1.406150221824646,1.64931058883667,-1.4304168224334717,1.2052733898162842,0.6676813960075378,1.333160161972046,0.6676811575889587,-1.969282865524292,-48.51483917236328,-24.840656280517578,3.6727776527404785,-2.436338424682617,-0.03822619467973709,0.0,0.0,0.0,0.0
2.5,-1.9805771112442017,2.5043301582336426,-4.892459392547607,42.526981353759766,92.251953125,-16.62496566772461,-52.38938903808594,0.04972022771835327,0.5940512418746948,1.5320005416870117,0.19750642776489258,0.5725511312484741,-0.2742244303226471,0.005399777553975582,0.01753087528049946,-1.1585153281146177e-08,-1.3650827895617113e-05,-0.21511751413345337,0.37908172607421875,-0.9296627640724182,0.8320274353027344,1.2199149131774902,-0.6810160875320435,0.3273678123950958,-0.03764137625694275,0.3421933054924011,-0.037641748785972595,2.6099817752838135,-47.9239501953125,-16.983579635620117,2.502267360687256,-0.86353600025177,0.00898418016731739,0.0,0.0,0.0,0.0
2.6666666666666665,4.429166316986084,1.9039475917816162,1.8241028785705566,35.659786224365234,80.30883026123047,1.5159932374954224,-57.65178298950195,0.007035861257463694,0.6789622902870178,1.3702253103256226,0.29563963413238525,0.7795063257217407,-0.29222044348716736,-0.0012949217343702912,0.0011055793147534132,6.974672839277218e-09,3.837127223960124e-05,-0.24235448241233826,0.6186072826385498,-1.0687931776046753,0.3568171560764313,1.4059727191925049,0.1718732863664627,-0.015357181429862976,-0.001656949520111084,-1.1353256013535429e-05,-0.0017247532960027456,4.2731170654296875,-53.60209655761719,-23.448486328125,3.9360463619232178,-1.1966692209243774,0.00958214607089758,0.0,0.0,0.0,0.0
2.8333333333333335,0.8134607076644897,-6.4009690284729,-4.188996315002441,25.265850067138672,55.44841766357422,7.993031978607178,-62.722225189208984,-0.039965398609638214,0.8134995698928833,1.1649497747421265,0.3786494731903076,1.0322597026824951,-0.2967589497566223,-0.0016210285248234868,0.00035765778739005327,1.817060102382584e-08,8.08712502475828e-05,-0.30434298515319824,1.0009995698928833,-1.4335330724716187,0.5864471793174744,1.6971389055252075,-0.19349463284015656,-0.008319083601236343,-0.009754408150911331,-3.0774997867411e-05,-0.009786886163055897,-2.2726962566375732,-52.11309051513672,-21.70524024963379,3.923658609390259,-0.6766965985298157,0.004651266615837812,0.0,0.0,0.0,0.0
3.0,16.33272361755371,-4.5552215576171875,-11.941091537475586,4.092368125915527,1.2484323978424072,11.192303657531738,-72.96878814697266,-0.08168559521436691,0.9839531779289246,0.9317685961723328,0.46859967708587646,1.3141000270843506,-0.2922026813030243,-0.0011129684280604124,-0.030104516074061394,7.145405156450124e-09,-0.03735737130045891,-0.13368919491767883,1.181095004081726,-1.8834023475646973,0.23047831654548645,1.985365390777588,0.7806822061538696,-1.228939414024353,-2.5666801929473877,-1.2710379451164044e-05,-0.18317437171936035,2.9449996948242188,-46.22502136230469,-18.347675323486328,4.136308670043945,-0.46114134788513184,-0.0159201268106699,0.0,0.0,0.0,0.0
3.1666666666666665,1.4176567792892456,-0.6914138793945312,-8.070574760437012,-10.264738082885742,8.085165023803711,10.8213529586792,-57.03636169433594,-0.07121797651052475,1.1156455278396606,0.7069047689437866,0.41452473402023315,1.5611417293548584,-0.36123326420783997,-0.0010307658230885863,-0.3091585338115692,1.3087668726541324e-09,-0.10022526979446411,0.25098559260368347,0.652334988117218,-1.4142333269119263,-0.6845296621322632,1.2367794513702393,0.4651387333869934,1.120053768157959,3.6972758769989014,1.205267071723938,1.0214104652404785,12.32117748260498,-7.640037536621094,4.470006942749023,0.9218823909759521,0.43350791931152344,-0.009634596295654774,0.0,0.0,0.0,0.0
3.3333333333333335,-4.524974346160889,-5.434779644012451,-3.5009043216705322,10.730585098266602,10.004340171813965,-1.425511360168457,-45.432979583740234,-0.03470151871442795,1.2511340379714966,0.4372764229774475,0.28897014260292053,1.802751064300537,-0.49222004413604736,-0.0010114613687619567,-0.40253496170043945,5.133200531304283e-10,0.05856770649552345,-0.00035790345282293856,1.0341719388961792,-2.1038661003112793,-0.125892773270607,1.8931227922439575,1.5606138706207275,0.4880593717098236,3.0108237266540527,0.739109218120575,13.892959594726562,-9.18924331665039,-1.1958236694335938,11.238874435424805,-0.6859936714172363,0.022573232650756836,-0.014898189343512058,0.0,0.0,0.0,0.0
3.5,2.19344425201416,-3.1233878135681152,-3.3780672550201416,1.0674313306808472,-2.008836507797241,-3.4344115257263184,-46.100643157958984,-0.05247138813138008,1.3328720331192017,0.29296842217445374,0.3429921865463257,1.9132421016693115,-0.5060951113700867,-0.000995368929579854,-0.37548160552978516,-2.2273458633037535e-09,0.009021162986755371,-0.126238152384758,0.06228698045015335,-0.32497701048851013,0.020691361278295517,0.33288735151290894,0.2616906464099884,2.368539571762085e-05,1.8135137557983398,-2.7485499382019043,2.538440227508545,1.3853775262832642,2.6669235229492188,14.485809326171875,-1.2937955856323242,0.03308546543121338,0.022097043693065643,0.0,0.0,0.0,0.0
3.6666666666666665,-0.9333969354629517,3.312922477722168,2.699971914291382,0.1475609391927719,5.0631256103515625,-1.0624295473098755,-47.88869857788086,-0.06154455989599228,1.2768540382385254,0.40400469303131104,0.3632912337779999,1.8331272602081299,-0.5253497958183289,-0.000972762587480247,-0.33860793709754944,1.2009389038780682e-09,0.012811589054763317,-0.02237008325755596,-0.027158726006746292,-0.1456579864025116,-0.055365677922964096,0.04593701288104057,0.022788533940911293,3.581342753022909e-06,1.4488214254379272,-0.3718419671058655,2.000199556350708,11.231864929199219,-1.1516799926757812,12.726083755493164,-0.27423715591430664,0.47673773765563965,0.0335867702960968,0.0,0.0,0.0,0.0
3.8333333333333335,-3.5345587730407715,2.3432703018188477,2.5827414989471436,-0.2935453951358795,3.6095187664031982,-1.5394654273986816,-48.021331787109375,-0.06063920632004738,1.2920609712600708,0.37507906556129456,0.36271822452545166,1.8550115823745728,-0.5186768174171448,-0.0009832631330937147,-0.34409093856811523,1.2792188419652462e-09,0.004570004530251026,0.04001026228070259,0.06987917423248291,-0.3406001925468445,-0.23637962341308594,0.14274252951145172,0.28686875104904175,1.4102435670793056e-05,0.8725398182868958,-1.5167242288589478,1.22586989402771,12.416390419006348,-4.929878234863281,12.712661743164062,-0.22209692001342773,0.515318751335144,0.05404259264469147,0.0,0.0,0.0,0.0
4.0,-2.4625887870788574,3.6904449462890625,3.2588982582092285,0.35804781317710876,0.9618704319000244,-1.0174305438995361,-47.36191177368164,-0.05765217915177345,1.3098188638687134,0.3395058512687683,0.35585319995880127,1.8809106349945068,-0.512815535068512,-0.000997875235043466,-0.3551807403564453,5.143538928109592e-10,0.003000593977048993,-0.008292888291180134,-0.01582944579422474,-0.18371473252773285,-0.0802246630191803,0.05763665959239006,0.12553809583187103,5.383044481277466e-06,1.3530482053756714,-0.6369356513023376,2.1371304988861084,11.30975341796875,-7.154029846191406,13.05357551574707,-0.2486109733581543,0.7043362855911255,0.07734988629817963,0.0,0.0,0.0,0.0
4.166666666666667,-1.9176489114761353,4.1651692390441895,2.835881233215332,-0.2183147817850113,3.221327066421509,-0.8909645080566406,-47.99306869506836,-0.06125762313604355,1.287895679473877,0.38302895426750183,0.36375692486763,1.8493818044662476,-0.5211503505706787,-0.0009905666811391711,-0.3414616584777832,2.410990296297655e-09,0.0025268392637372017,-0.0067132869735360146,-0.02765139751136303,-0.15941263735294342,-0.16988793015480042,0.03823265805840492,-0.28439390659332275,7.91763886809349e-06,1.2615768909454346,-0.8683307766914368,1.723726749420166,11.43220043182373,-1.42388916015625,13.161157608032227,-0.4808993339538574,0.5985996723175049,0.09700173884630203,0.0,0.0,0.0,0.0
4.333333333333333,-3.502495288848877,3.4380483627319336,3.1226577758789062,0.4570406377315521,2.369384527206421,-1.1628363132476807,-47.574825286865234,-0.05787504091858864,1.3027061223983765,0.35288429260253906,0.3551338016986847,1.8709726333618164,-0.5171797871589661,-0.0009891325607895851,-0.3521045446395874,-8.953362495844885e-10,0.0033441807609051466,0.028874889016151428,0.10454776138067245,-0.41948509216308594,-0.19038741290569305,0.2108210176229477,0.2172006070613861,8.377246558666229e-07,1.0711917877197266,-0.028039634227752686,2.062018394470215,9.310823440551758,-2.7921981811523438,13.290063858032227,-0.5564818382263184,0.5861319899559021,0.11681698262691498,0.0,0.0,0.0,0.0
4.5,-2.953294277191162,3.8225059509277344,3.1589155197143555,0.16235290467739105,-0.1636197715997696,-0.9958094358444214,-47.364540100097656,-0.057555533945560455,1.316705584526062,0.3266226351261139,0.3564368188381195,1.8913640975952148,-0.5112413763999939,-0.0010615140199661255,-0.3564751446247101,-1.8080595909353292e-09,0.008721772581338882,-0.03397217020392418,-0.09231771528720856,-0.034101665019989014,0.034918010234832764,0.14258986711502075,-0.02269599586725235,-0.18089130520820618,1.6835585832595825,-3.1905824471323285e-06,2.735614061355591,7.411656379699707,-3.5081329345703125,13.819944381713867,-0.5634021759033203,0.4425539970397949,0.13899773359298706,0.0,0.0,0.0,0.0
4.666666666666667,1.062883734703064,-0.2399316132068634,3.048243761062622,-1.2738062143325806,4.335026741027832,-1.4112663269042969,-47.90205764770508,-0.06326403468847275,1.2762142419815063,0.40596941113471985,0.36866968870162964,1.8322877883911133,-0.5233434438705444,-0.0010096341138705611,-0.33202064037323,2.3099102491874746e-11,0.009631005115807056,-0.0144345136359334,-0.06276654452085495,-0.0828476995229721,-0.024913500994443893,0.1010073721408844,0.5457313656806946,-0.0638866052031517,1.1866322755813599,0.04378113895654678,1.8217618465423584,8.05610179901123,9.6800537109375,13.898561477661133,-0.685575008392334,-0.20716333389282227,0.16327893733978271,0.0,0.0,0.0,0.0
4.833333333333333,-1.0760904550552368,1.66241455078125,2.841756582260132,0.1719745248556137,5.995349884033203,-1.36617112159729,-47.90898513793945,-0.061046868562698364,1.2724858522415161,0.411569744348526,0.36105746030807495,1.8277156352996826,-0.5280671715736389,-0.0010164830600842834,-0.3366391360759735,-1.8414395563937092e-09,0.006338885053992271,0.04210001602768898,0.008048861287534237,-0.24263249337673187,-0.12388049811124802,0.3179224729537964,-0.02782481163740158,-0.26330387592315674,1.3928719758987427,-0.06962143629789352,1.188604712486267,12.38875961303711,-2.7201690673828125,12.895866394042969,-0.6804080009460449,0.09266328811645508,0.18485206365585327,0.0,0.0,0.0,0.0
5.0,0.004336737096309662,-3.393993854522705,3.353933811187744,0.07849965989589691,2.862776041030884,-2.5189456939697266,-46.95868682861328,-0.05788370594382286,1.3025301694869995,0.35338619351387024,0.3551049828529358,1.87118399143219,-0.517305850982666,-0.0010172758484259248,-0.3530431091785431,-1.739719146520713e-09,0.002782262861728668,0.019442768767476082,0.2214794009923935,-0.6570404171943665,-0.02232087031006813,0.5634438991546631,0.4204798936843872,0.10824638605117798,1.7724545001983643,0.20657791197299957,5.967031002044678,8.715282440185547,-0.04972076416015625,13.100872039794922,-0.6843986511230469,0.2795712947845459,0.20560842752456665,0.0,0.0,0.0,0.0
5.166666666666667,0.7641795873641968,-0.6073851585388184,4.183216094970703,-0.23121513426303864,-1.7329070568084717,-1.6321945190429688,-46.75214767456055,-0.05703849345445633,1.3270854949951172,0.30633068084716797,0.3560878336429596,1.9043506383895874,-0.5065101981163025,-0.0010042483918368816,-0.3596333861351013,-4.238738249284779e-09,0.005406318232417107,-0.046173807233572006,0.09087460488080978,-0.36825844645500183,0.14932703971862793,0.3276514410972595,0.4647817313671112,0.11348361521959305,1.8064725399017334,0.1711074858903885,5.085557460784912,5.591933250427246,-1.1343765258789062,13.551687240600586,-0.5248990058898926,0.30653250217437744,0.2184513807296753,0.0,0.0,0.0,0.0
5.333333333333333,1.1919268369674683,0.5792536735534668,2.196376085281372,-3.058959722518921,5.221310615539551,-1.3683764934539795,-48.977970123291016,-0.06950095295906067,1.262182354927063,0.43631336092948914,0.3864067494869232,1.8091152906417847,-0.5253912806510925,-0.000954519840888679,-0.31257086992263794,-7.046790928555424e-10,0.0012313408078625798,-0.04032954201102257,-0.19695141911506653,0.14393480122089386,-0.15390533208847046,-0.06421054154634476,0.21832235157489777,1.3741664588451385e-05,1.6846338510513306,-1.644351601600647,2.871267318725586,15.608003616333008,4.793914794921875,11.366048812866211,0.11783361434936523,-0.2684042453765869,0.23550774157047272,0.0,0.0,0.0,0.0
5.5,-1.4407278299331665,3.7487945556640625,2.4122812747955322,-0.5457922220230103,9.87591552734375,-1.2268948554992676,-49.347774505615234,-0.06915044784545898,1.2378429174423218,0.4805528521537781,0.3819010257720947,1.773214340209961,-0.5392770767211914,-0.0010290757054463029,-0.30172696709632874,1.2203803523291867e-09,0.0012777721276506782,0.02132653258740902,-0.18473447859287262,0.11992407590150833,-0.2270830124616623,-0.04199738800525665,-0.22639882564544678,-0.26352742314338684,1.630685567855835,-0.1824161857366562,3.7531332969665527,15.12019157409668,-7.174831390380859,11.368453979492188,-0.25102806091308594,-0.023383140563964844,0.26027244329452515,0.0,0.0,0.0,0.0
5.666666666666667,-4.0800461769104,3.3701887130737305,2.060218572616577,1.6569613218307495,11.790118217468262,-1.5671495199203491,-48.463375091552734,-0.06273151189088821,1.253170132637024,0.44852176308631897,0.36318743228912354,1.7980767488479614,-0.5373367071151733,-0.0009886780753731728,-0.3281131088733673,5.644930745063448e-09,-0.004053692799061537,0.051088735461235046,0.36320021748542786,-0.908408522605896,-0.19067274034023285,0.8156254887580872,-0.26671504974365234,1.6400590538978577e-05,1.6152474880218506,-1.8857537508010864,1.966599702835083,11.471602439880371,-1.8822250366210938,12.117931365966797,-0.8239855766296387,0.03312063217163086,0.2756953537464142,0.0,0.0,0.0,0.0
5.833333333333333,-1.5386139154434204,3.426510810852051,3.479706048965454,2.6764237880706787,1.9997680187225342,-1.4592030048370361,-46.55150604248047,-0.05192096158862114,1.3240382671356201,0.3086358904838562,0.3382914662361145,1.9003260135650635,-0.5194487571716309,-0.0009482908644713461,-0.36898916959762573,-5.157310134507043e-09,0.0009042327292263508,0.08632504194974899,0.5094407200813293,-1.2526861429214478,-0.2742425799369812,0.8063855171203613,0.5710615515708923,1.651141792535782e-05,1.3429306745529175,-1.9513514041900635,1.1987192630767822,10.932755470275879,-0.39144134521484375,13.915157318115234,-1.1534423828125,0.6516836285591125,0.2955671548843384,0.0,0.0,0.0,0.0
6.0,-1.2487694025039673,7.245665073394775,2.771121025085449,1.2245911359786987,-7.902034759521484,-0.7296155095100403,-46.017364501953125,-0.05041618272662163,1.4499964714050293,0.06493685394525528,0.3527204096317291,2.0491061210632324,-0.48055577278137207,-0.000993565539829433,-0.3892008066177368,-4.595793967610007e-09,-0.00015660615463275462,-0.10455845296382904,-0.3137763440608978,0.41884705424308777,0.1087258905172348,-0.4041283428668976,0.2010357528924942,2.161506563425064e-05,2.0016794204711914,-2.621037244796753,1.1061984300613403,7.603072643280029,-54.974205017089844,11.902393341064453,-0.20801925659179688,1.0739314556121826,0.28875160217285156,0.0,0.0,0.0,0.0
6.166666666666667,4.945754528045654,-0.2215137779712677,3.17704176902771,-9.569355010986328,-9.346691131591797,-1.1168259382247925,-49.710506439208984,-0.07719668745994568,1.3488575220108032,0.27820250391960144,0.4195350110530853,1.9213861227035522,-0.49336954951286316,-0.0010024849325418472,-0.3077506124973297,-3.8282008674173085e-09,0.002337561920285225,-0.22201253473758698,-0.7798792123794556,1.4055346250534058,0.37257954478263855,-0.9528816342353821,-0.015634864568710327,0.6810634136199951,1.9217510223388672,0.7087819576263428,1.590003490447998,11.644855499267578,2.5514907836914062,15.23057746887207,0.30045175552368164,0.46014177799224854,0.3013993501663208,0.0,0.0,0.0,0.0
6.333333333333333,-0.7276145219802856,0.7730200290679932,-1.818274974822998,-19.070032119750977,-4.141661167144775,-0.8924694061279297,-57.30195999145508,-0.1099938228726387,1.2195062637329102,0.5449215173721313,0.5081071853637695,1.7261745929718018,-0.5136882662773132,-0.0011566532775759697,-0.17218822240829468,5.195126107082615e-09,0.008287733420729637,-0.16888608038425446,-0.5673782229423523,0.8841893672943115,0.08230572193861008,-0.6709194779396057,-0.6804636120796204,-0.642593502998352,2.080655574798584,-1.2194292139611207e-05,3.631136178970337,24.954635620117188,1.5259780883789062,14.955009460449219,1.4613072872161865,0.4068361520767212,0.3032117486000061,0.0,0.0,0.0,0.0
6.5,-2.773707389831543,6.8785295486450195,2.404263734817505,-25.38079261779785,-7.526083946228027,2.4683265686035156,-62.97195053100586,-0.13430200517177582,1.1401773691177368,0.7101395726203918,0.5844075083732605,1.593368411064148,-0.5021868348121643,-0.0013612130424007773,-0.06605864316225052,9.124298649965112e-09,0.001417085761204362,-0.17987239360809326,-0.6987395286560059,1.2033305168151855,0.28555193543434143,-1.0389574766159058,-1.5045685768127441,-0.9850150346755981,-1.2518627643585205,-2.046401277766563e-05,-1.2564728260040283,29.40232276916504,-19.54052734375,9.579578399658203,2.603078603744507,0.9185034036636353,0.279316782951355,0.0,0.0,0.0,0.0
6.666666666666667,2.3287293910980225,1.2516765594482422,6.062572956085205,-37.8292121887207,-5.878541946411133,10.222071647644043,-68.28274536132812,-0.14320458471775055,1.033278226852417,0.9209929704666138,0.6580482721328735,1.406024694442749,-0.47581642866134644,-0.0012279982911422849,-0.0010799774900078773,7.51188372305478e-06,0.0010355528211221099,0.03968149796128273,-0.5270938873291016,0.6986798644065857,-0.4801763594150543,-0.7275858521461487,0.17062243819236755,-0.905125081539154,-0.8998857736587524,-0.014420704916119576,-0.9037404656410217,39.62855911254883,-17.35080337524414,3.359346389770508,3.7904462814331055,0.36126795411109924,0.2066430151462555,0.0,0.0,0.0,0.0
